id|user|created_at|text|lang|label|retweet_count|favorite_count
1507099949019942916|88784440|Thu Mar 24 21:00:03 +0000 2022|I was deeply moved by Eleanor McCullen’s testimony today. Her work as a sidewalk counselor outside abortion clinics… https://t.co/BGnFNvOqjD|en|R|58|226
1507005399656017920|88784440|Thu Mar 24 14:44:20 +0000 2022|Ukrainian orphans who were set to be adopted by American families are now trapped in Europe awaiting paperwork. I l… https://t.co/IJr1AgPE7K|en|R|40|185
1506725566661238797|88784440|Wed Mar 23 20:12:23 +0000 2022|Excess federal land ownership in Utah makes housing, energy security, and even funding local police and fire depart… https://t.co/UeLmimEPTL|en|R|15|78
1506720066490052618|88784440|Wed Mar 23 19:50:32 +0000 2022|Glad to welcome Outdoor Retailer back to a state that takes great care of its public lands. Utah is the best place… https://t.co/Hx1yZgphov|en|R|4|23
1506710404222885896|88784440|Wed Mar 23 19:12:08 +0000 2022|It concerns me that Judge Jackson hasn't been willing to offer her opinion on Court Packing. It goes to the Court's… https://t.co/MGo56OdWtK|en|R|60|253
1506446153126014980|88784440|Wed Mar 23 01:42:05 +0000 2022|A correct judicial philosophy requires humility. Good judges don't seek to be lawmakers; they read and apply the la… https://t.co/rh2h6mCT0N|en|R|29|200
1506395047830376458|88784440|Tue Mar 22 22:19:01 +0000 2022|I asked Judge Jackson questions in today’s hearing. While some of her answers were encouraging, I hope for more dir… https://t.co/7tpMPsCq1W|en|R|16|83
1506391780744380423|88784440|Tue Mar 22 22:06:02 +0000 2022|By my calculations, @TXInstruments is a great American company with a growing presence in @LehiCity. I enjoyed chat… https://t.co/X2AIt2g4XV|en|R|6|38
1506291046552113152|88784440|Tue Mar 22 15:25:45 +0000 2022|My thoughts before questioning Judge Ketanji Brown Jackson in today’s Judiciary Committee Hearing. Court packing is… https://t.co/VmFCfh3mlV|en|R|31|178
1506016289491505165|88784440|Mon Mar 21 21:13:58 +0000 2022|The job of the court, of the judiciary, is never to exert will or force. It is only judgment, discerning what the l… https://t.co/xfEOCpak7A|en|R|19|90
1505965397639671808|88784440|Mon Mar 21 17:51:44 +0000 2022|On this #WorldDownSyndromeDay I’m reminded of Lucas Warren’s shining smile, and the smiles of all those with Down s… https://t.co/1RE5kWJmXe|en|R|20|70
1505945307200245760|88784440|Mon Mar 21 16:31:55 +0000 2022|Even when, and especially when, we disagree with decisions of the Supreme Court, we must not seek to undermine the… https://t.co/uWbWe70075|en|R|22|245
1505940281933418496|88784440|Mon Mar 21 16:11:56 +0000 2022|Coming up https://t.co/s992n2ztbx|en|R|4|20
1505936737780051975|88784440|Mon Mar 21 15:57:51 +0000 2022|Listen live on @kslnewsradio around 10:20 MT as I give my opening statement in the Judge Ketanji Brown Jackson SCOT… https://t.co/OyRY0eqeMJ|en|R|2|12
1505929901614018568|88784440|Mon Mar 21 15:30:42 +0000 2022|A Supreme Court Justice must never seek to make law, but interpret the law enacted by lawmakers. Justices should up… https://t.co/zEcLFdcZkS|en|R|83|342
1505924157321719813|88784440|Mon Mar 21 15:07:52 +0000 2022|Sharon and I are praying for Justice Thomas today and wishing him a swift recovery. He is a treasure to our judiciary and our nation.|en|R|44|568
1504895998325370888|88784440|Fri Mar 18 19:02:20 +0000 2022|I enjoyed meeting with friends from the @UUtah. The Hinckley Institute’s internship program is a powerful opportuni… https://t.co/1XHhdxkSc0|en|R|3|19
1504559953561935879|88784440|Thu Mar 17 20:47:00 +0000 2022|The White House's whataboutist response to Judge Jackson’s very real record in child pornography cases is dismissiv… https://t.co/XM1TJQOA9U|en|R|1694|6955
1504287065411891203|88784440|Thu Mar 17 02:42:39 +0000 2022|The Jones Act is making the rich richer, the poor poorer, and America weaker. It needs to go. https://t.co/DxnlDxqUzD|en|R|163|759
1504223506225319936|88784440|Wed Mar 16 22:30:05 +0000 2022|I am grateful for the members of @UtahFarmBureau every time I sit down to a meal. These hardworking Utahns are the… https://t.co/DS1P9KDz1e|en|R|9|64
1504174431962374159|88784440|Wed Mar 16 19:15:05 +0000 2022|It is always a good day when Utah high school students come to town. I enjoyed speaking with these bright students… https://t.co/aMfO4AEEit|en|R|3|37
1504159311148175360|88784440|Wed Mar 16 18:15:00 +0000 2022|Join me tonight at 5:00 PM MT for an Access Live Town Hall event. Register at https://t.co/qj2h8Xv61e to participat… https://t.co/iZxjoqKUmg|en|R|4|15
1504145420892585988|88784440|Wed Mar 16 17:19:48 +0000 2022|St. George is one of the best places in the nation to live. I loved meeting with Mayor Michelle Randall and other c… https://t.co/iq6vgI0J47|en|R|2|21
1504125134952669187|88784440|Wed Mar 16 15:59:12 +0000 2022|I loved meeting with Utah mayors, city and town council members, and youth delegates today from across Utah. Local… https://t.co/hRmZG0HbzV|en|R|2|38
1504115969983193094|88784440|Wed Mar 16 15:22:47 +0000 2022|My statement following an address to Congress by @ZelenskyyUa. https://t.co/9Nm3Rbx5wj|en|R|18|94
