id|user|created_at|text|lang|label
1499527759118352384|357606935|Thu Mar 03 23:30:52 +0000 2022|Terrific news for working people who need a champion. Go @MichelleVforTX go—onto the runoff! https://t.co/v195NT3xdN|en|Democratic Party
1499510067573497867|357606935|Thu Mar 03 22:20:34 +0000 2022|Stories like Colin’s are why I won’t stop fighting for quality, affordable child care. https://t.co/N2rknTW5h3|en|Democratic Party
1499477538623692813|357606935|Thu Mar 03 20:11:18 +0000 2022|Almost 30,000 Ukrainians are in the United States right now on visas, including around 2,000 students. I’m calling… https://t.co/Vuls7M9ZZ9|en|Democratic Party
1499434579798765571|357606935|Thu Mar 03 17:20:36 +0000 2022|Big surprise: Big oil isn’t walking the walk when it comes to tackling climate change. But fossil fuel giants have… https://t.co/B3RUxko0yD|en|Democratic Party
1499406775010869250|357606935|Thu Mar 03 15:30:07 +0000 2022|Giant corporations have gobbled up so many of their competitors that they can jack up prices without losing busines… https://t.co/ahuM0B3yaq|en|Democratic Party
1499161837262282760|357606935|Wed Mar 02 23:16:49 +0000 2022|Congratulations, @JasmineForUS! Now we’re going to keep up the fight through the runoff. https://t.co/mfN5aNmtaZ|en|Democratic Party
1499136482291994627|357606935|Wed Mar 02 21:36:04 +0000 2022|Putin’s government is run on corruption. Oligarchs keep him in power. We’re putting the squeeze on those corrupt el… https://t.co/7mORjMQsP7|en|Democratic Party
1499120586857013249|357606935|Wed Mar 02 20:32:54 +0000 2022|Congratulations to @JCisnerosTX and everyone who’s poured their heart into this campaign. The fight goes on—let’s g… https://t.co/fzYbhsGBC8|en|Democratic Party
1499094962780135425|357606935|Wed Mar 02 18:51:05 +0000 2022|President @JoeBiden &amp; Vice President @KamalaHarris are rallying the world against Putin’s invasion of Ukraine &amp; ral… https://t.co/q2r8aN0lq0|en|Democratic Party
1499014801808318464|357606935|Wed Mar 02 13:32:33 +0000 2022|We just got one big step closer to sending another strong progressive fighter to Congress. Congratulations… https://t.co/w0Ms9EAWVV|en|Democratic Party
1498779054832562183|357606935|Tue Mar 01 21:55:47 +0000 2022|That’s the way I see it too, @AlexPadilla4CA. It is time for a #WealthTax in America so we can invest in opportunit… https://t.co/FnwRNuRcMI|en|Democratic Party
1498750148893159424|357606935|Tue Mar 01 20:00:55 +0000 2022|Luxury yachts. Private planes. Fancy cars. Real estate. Corrupt Russian oligarchs stash their wealth in all kinds o… https://t.co/dKodp1IZbC|en|Democratic Party
1498702917037088774|357606935|Tue Mar 01 16:53:14 +0000 2022|"Go vote, Texas! And share this post with anyone you know who hasn’t cast their ballot yet.

I’ve endorsed… https://t.co/lHJgH1zceX"|en|Democratic Party
1498679549734830084|357606935|Tue Mar 01 15:20:23 +0000 2022|Last May, I called out big banks for slamming people with overdraft fees in an economic crisis. Since then, more &amp;… https://t.co/TcV6e9rMkO|en|Democratic Party
1498410222683148291|357606935|Mon Feb 28 21:30:10 +0000 2022|Right-wing extremists are fanning the flames of hate and picking on trans children in states across the country. It… https://t.co/MZzgdibkRC|en|Democratic Party
1498373001066258436|357606935|Mon Feb 28 19:02:16 +0000 2022|If fossil fuel giants and right-wing extremists get their way in this case, the Supreme Court could shred the feder… https://t.co/QPbbsTqQG1|en|Democratic Party
1498297903894380544|357606935|Mon Feb 28 14:03:51 +0000 2022|Today, I’m endorsing four more U.S. House candidates who are ready to make our government work for everyone—not jus… https://t.co/TmB2Rux7Nj|en|Democratic Party
1497593110804635652|357606935|Sat Feb 26 15:23:16 +0000 2022|"We’ve got to get this straightened out—and I’m going to keep pushing the administration to #CancelStudentDebt.
https://t.co/oybcdTNeGa"|en|Democratic Party
1497301360974385155|357606935|Fri Feb 25 20:03:57 +0000 2022|"Thank you, @GregCasar, for being in this fight for working people.

#TX35, you’ve got a terrific candidate for Cong… https://t.co/91h8Smf0wR"|en|Democratic Party
1497270199883603970|357606935|Fri Feb 25 18:00:08 +0000 2022|I was very happy to join last year’s bipartisan vote in favor of confirming Judge Ketanji Brown Jackson, and I can’… https://t.co/5hb2gJusSR|en|Democratic Party
1496910538810535942|357606935|Thu Feb 24 18:10:58 +0000 2022|The American people stand in solidarity with the people of Ukraine. And I support President Biden as he continues l… https://t.co/nRrWLe3dIl|en|Democratic Party
1496615052195074048|357606935|Wed Feb 23 22:36:48 +0000 2022|"They forgot to make a plan for that.

Giant corporations will try every trick in the book to stop unions. But brave… https://t.co/SEGYfI1urj"|en|Democratic Party
1496561187609354242|357606935|Wed Feb 23 19:02:46 +0000 2022|Let’s remember: Rick Scott refused to expand Medicaid, denying health care to about 800,000 Floridians. Now, he’s p… https://t.co/UWEz04iv6O|en|Democratic Party
1496510192854384650|357606935|Wed Feb 23 15:40:08 +0000 2022|"It is an honor to fight by your side, @JCisnerosTX.

Early voting is now open, and Election Day is March 1—go vote,… https://t.co/5YXcJ9odgg"|en|Democratic Party
1496243044080828424|357606935|Tue Feb 22 21:58:35 +0000 2022|For years, giant corporations have gobbled up competitors and squeezed our markets in a tight grip. Less competitio… https://t.co/3aiwaBiOlD|en|Democratic Party
1496218617578414083|357606935|Tue Feb 22 20:21:31 +0000 2022|It’s 2022, and women shouldn’t have to keep fighting for equal pay—on the factory floor, at the checkout counter, o… https://t.co/NbKB2OibZg|en|Democratic Party
1496159155857641478|357606935|Tue Feb 22 16:25:14 +0000 2022|This CEO bragged about their “pricing power.” Let me translate that from economist-speak: they can raise prices &amp; e… https://t.co/nRiiH1ezYZ|en|Democratic Party
1495791560407109641|357606935|Mon Feb 21 16:04:33 +0000 2022|It’s been an honor to fight alongside these two champions for working people, from launching the Consumer Financial… https://t.co/FIOauMGLgn|en|Democratic Party
1495430425090707464|357606935|Sun Feb 20 16:09:31 +0000 2022|Bailey stands with Jorts (on all four of his feet), and I stand with the working people of America who are making t… https://t.co/mEH9EJmZ1t|en|Democratic Party
1495066999596191746|357606935|Sat Feb 19 16:05:24 +0000 2022|I’m deeply concerned that this mega merger would jack up the cost of chicken for consumers even higher and cut pay… https://t.co/3XxQb5MC4o|en|Democratic Party
1494781031706247172|357606935|Fri Feb 18 21:09:04 +0000 2022|Right now, Americans waste an average of 11 hours and $200 on their tax returns. But the IRS actually has a whole l… https://t.co/O0df35KOxo|en|Democratic Party
1494742731922583554|357606935|Fri Feb 18 18:36:52 +0000 2022|Republicans want to talk about inflation morning, noon, &amp; night. But they don’t want to field a full team at the Fe… https://t.co/g2EbNnGbTE|en|Democratic Party
1494688756472950790|357606935|Fri Feb 18 15:02:24 +0000 2022|The pandemic has been a punch in the gut to our seafood industry. I’m happy that we’re delivering this support for… https://t.co/4trEiw4spT|en|Democratic Party
1494451198677688326|357606935|Thu Feb 17 23:18:25 +0000 2022|I’ve fought to hold for-profit fraudsters accountable for scamming students, and this is a big step forward from th… https://t.co/FeOxP9ai2r|en|Democratic Party
1494412739510423557|357606935|Thu Feb 17 20:45:36 +0000 2022|Another day, another poll showing that the vast majority of Americans support canceling student debt—including 75%… https://t.co/wUluesCP9M|en|Democratic Party
1494375653256400899|357606935|Thu Feb 17 18:18:14 +0000 2022|As a young mom, I came about an inch away from having to quit my job because of child care, but then my Aunt Bee mo… https://t.co/wzMpGY7hxT|en|Democratic Party
1494322381141123082|357606935|Thu Feb 17 14:46:33 +0000 2022|Families need relief. I won’t stop fighting until Congress puts quality, affordable child care within reach for eve… https://t.co/lj9XStWdnM|en|Democratic Party
1494074858333999108|357606935|Wed Feb 16 22:22:59 +0000 2022|Here’s the way I see it: No one should have to wonder whether Congress is making decisions based on what’s best for… https://t.co/wSnq4CTiJ6|en|Democratic Party
1493996716881760265|357606935|Wed Feb 16 17:12:29 +0000 2022|Our Schedules That Work Act &amp; Part-Time Worker Bill of Rights Act would make it easier for hourly workers to arrang… https://t.co/LiN84G4Hrc|en|Democratic Party
1493968534673793034|357606935|Wed Feb 16 15:20:29 +0000 2022|Health care is a basic human right, and we fight for basic human rights.|en|Democratic Party
1493717709275779075|357606935|Tue Feb 15 22:43:48 +0000 2022|"Take a look at who supports canceling student debt:

📈 61% of voters without a college degree
📈 58% of voters who d… https://t.co/41W5cbJ8KY"|en|Democratic Party
1493674051910447116|357606935|Tue Feb 15 19:50:19 +0000 2022|This historic amount of federal funding will create jobs, help clean up the air and fight climate change by replaci… https://t.co/e9F9Z6rxsW|en|Democratic Party
1493607472971583495|357606935|Tue Feb 15 15:25:46 +0000 2022|Child care is not a luxury. It’s a basic building block for working families and our whole economy. As a nation, we… https://t.co/T4ZgNTT0ts|en|Democratic Party
1493348725183365121|357606935|Mon Feb 14 22:17:35 +0000 2022|"It’s appalling, and it’s nothing new: Working people are paying the price for corporate greed.
https://t.co/iZAZOMkg25"|en|Democratic Party
1493288258255704075|357606935|Mon Feb 14 18:17:19 +0000 2022|Today was my mother’s birthday. She loved her special connection to Valentine’s Day, and when I was a little girl,… https://t.co/K14J7J2Nhh|en|Democratic Party
