id|user|created_at|text|lang|label|retweet_count|favorite_count
1520141465376247808|240427862|Fri Apr 29 20:42:22 +0000 2022|"Where are the Administration's priorities? 

Illegal immigrants should never take priority over the men &amp; women who bravely served our country. 

Proud to join the Veterans First Act to stop this Administration from taking from veterans to pay for their southern border failure. https://t.co/7Ny22jGGV5"|en|R|2|5
1520129282386898944|240427862|Fri Apr 29 19:53:58 +0000 2022|"Woody Williams is a true American hero whose service to America and West Virginia is unmatched. 

Grateful for the insights he &amp; Ret. Adjutant General Hoyer shared with me today during a meeting on issues our veterans continue to face. 

MORE: https://t.co/QVtiFOJ4ho https://t.co/4svrx0dWtN"|en|R|1|7
1519771800254791680|240427862|Thu Apr 28 20:13:27 +0000 2022|"On top of a 40 year high inflation rate hurting American families… &amp; ongoing supply chain problems…

There’s more bad news: the Biden Administration &amp; Democrats’ far-left policies are driving the U.S. economy off a cliff – shrinking our economy by 1.4% since January. https://t.co/3jXKrCbein"|en|R|0|0
1519669365586771968|240427862|Thu Apr 28 13:26:25 +0000 2022|"Putin is cutting off natural gas to NATO countries &amp; Pres. Biden's anti-American energy policies leaves NATO allies vulnerable to Putin’s whims.

Restoring U.S. energy independence would allow us to step in &amp; support our allies–weakening Russia’s control
https://t.co/CWsJ5vRhG6"|en|R|4|4
1519411097140400128|240427862|Wed Apr 27 20:20:09 +0000 2022|"Under President Biden, inflation has reached a 40-year high. 

This means families will spend an average of $5,200 more this year for the same goods &amp; services when compared to last year.

The bottom line: Inflation is a tax on all Americans. 

https://t.co/nMxh355nfU"|en|R|2|2
1519060187218337800|240427862|Tue Apr 26 21:05:46 +0000 2022|"Good News: A federal court stopped Biden’s ill-advised decision to remove a common sense border security restriction. 

Removing this protection would make the Biden Border Crisis even worse &amp; lead to more drugs and people crossing the border illegally.

https://t.co/Q6LH0xeTYU"|en|R|8|12
1519015582741544960|240427862|Tue Apr 26 18:08:31 +0000 2022|"Inflation is a tax on all Americans &amp; has increased every month of Biden's Presidency, reaching a 41-year high.

Plus, gas prices have spiked to their highest prices ever. 

Under Biden, Americans are hurting...paying more for just about everything. https://t.co/90vOQVMBd1"|en|R|53|102
1517580989991723009|240427862|Fri Apr 22 19:07:57 +0000 2022|"TONE DEAF: While Americans struggle with skyrocketing gas prices, the Biden Administration doubles down on their anti-American energy agenda.

There’s no one to blame but the Biden team and their extreme policies for rising gas prices &amp; the worsening energy crisis… https://t.co/zrOazXuRnw"|en|R|2|3
1517577507725361163|240427862|Fri Apr 22 18:54:07 +0000 2022|Thanks for joining our discussion on rural broadband access! https://t.co/ujHEsX55r7|en|R|4|6
1517577137049550849|240427862|Fri Apr 22 18:52:39 +0000 2022|In Parkersburg today: state, local &amp; industry leaders joined me to discuss expanding reliable broadband to rural communities with $600 million from the Infrastructure Bill. This is our chance to make significant progress connecting people &amp; spurring economic development in WV! https://t.co/yoEpkYf0Bl|en|R|1|1
1517529130983731206|240427862|Fri Apr 22 15:41:53 +0000 2022|"The Weaver's were great hosts yesterday, showing me around the @WolfpackArmory in Fairmont, WV &amp; sharing how their vision of a custom-made firearms business that brings in lifelong employees has become a reality. 

https://t.co/hQOMLpYvgd"|en|R|2|2
1517246565311782912|240427862|Thu Apr 21 20:59:04 +0000 2022|Thanks to the @WolfpackArmory for showing me around your facility in Fairmont today. It was great to talk with you and learn about the firearms you manufacture…and how we help businesses like yours continue to be successful in West Virginia. https://t.co/NA2aJbX9ZO|en|R|3|6
1517237125909041157|240427862|Thu Apr 21 20:21:34 +0000 2022|"President Biden’s Border Crisis: 

221,000+ illegal border crossings in March 2022.

Since Biden taking office, 42 of those apprehended were on the terrorist watchlist.

But now, far-left democrats have pushed him to end the last remaining security measures at the border. https://t.co/THTZBgachm"|en|R|1|3
1517209278163079170|240427862|Thu Apr 21 18:30:54 +0000 2022|"Today, I introduced a bill to improve the broken appeals process for veterans medical claims. 

WV veterans tell me they are waiting YEARS for the benefits they were promised.  

Our veterans deserve better &amp; I'll continue fighting for these men &amp; women.

https://t.co/8OvqqTnMqk"|en|R|2|3
1516832079186915329|240427862|Wed Apr 20 17:32:03 +0000 2022|"At a time when we should be eliminating barriers to US energy production &amp; driving down the cost for gas &amp; energy...

The Biden Administration is focused on their anti-American energy agenda--adding requirements for pipelines &amp; other energy projects.

https://t.co/yz0MTyRwK5"|en|R|1|3
1516770323118575616|240427862|Wed Apr 20 13:26:39 +0000 2022|It was a great, informative event! Looking forward to continuing our work together to restore our water &amp; sewer systems and brownfields sites... improving the quality of life for West Virginians across the state. https://t.co/tfaDMnf9ds|en|R|1|1
1516469227561046021|240427862|Tue Apr 19 17:30:13 +0000 2022|Thanks to the @wvmunicipal for hosting today's roundtable &amp; leading the discussion about improving our roads, and water &amp; sewer system infrastructure with Mayors representing 10 communities across West Virginia. Looking forward to continuing these important conversations. https://t.co/PtOU87UfdP|en|R|2|2
