id|user|created_at|text|lang|label|retweet_count|favorite_count
1520054240441479168|976969338|Fri Apr 29 14:55:46 +0000 2022|Great to see @JobsOhio receive this important recognition! I've personally met with Director @nauseef and his team and can attest to how dedicated they are to building a strong economic future for Ohio workers. https://t.co/ByYWoCdc8h|en|R|1|4
1519784729603682305|976969338|Thu Apr 28 21:04:50 +0000 2022|"Today, I was proud to join my fellow Ohioans in introducing a bill to make the Kol Israel Holocaust Memorial a national memorial.

On #YomHaShoah let us all take a moment to remember the millions who were murdered during the Holocaust and recommit to the promise of #NeverAgain. https://t.co/2o5KLxVy6D"|en|R|17|68
1519756976879804421|976969338|Thu Apr 28 19:14:33 +0000 2022|"The Biden Administration's proposed FY23 @Interior budget continues our nation's fall from #energy independence and does nothing to help hardworking families getting crushed by skyrocketing #gasprices.

We can't afford to keep locking America out of domestic energy production. https://t.co/KI4JrJitsR"|en|R|7|12
1519740521404579843|976969338|Thu Apr 28 18:09:10 +0000 2022|".@RSI knows that the #HOPEAct will break down barriers for countless Americans trying to reenter society. Proud to have their endorsement ✅

With bipartisan bills like HOPE, Congress has the chance to #passprogress and enact #cannabis reform that will improve millions of lives. https://t.co/zZzcIz5KvK"|en|R|23|94
1519311599986688001|976969338|Wed Apr 27 13:44:47 +0000 2022|Found a surprise outside my office window this morning 🐣 https://t.co/l1cQ4qJjMI|en|R|6|60
1519082334288584704|976969338|Tue Apr 26 22:33:46 +0000 2022|Back in action here in the People’s House after my knee surgery last month! Thank you to all who wished me well during my recovery. It feels great to be back on my feet. Now off to votes 🏃🏽🗳 https://t.co/kKTuDfR7te|en|R|3|28
1519059233991442435|976969338|Tue Apr 26 21:01:58 +0000 2022|Today the House unanimously passed a bipartisan bill I introduced with @RepDebDingell @RepLaHood @RepPaulTonko to ensure @USFWS can continue to conserve, restore and manage fish/wildlife populations and their habitats in the #GreatLakes Basin. Learn more: https://t.co/Wws1dVU0QB https://t.co/YHnxTe0FE5|en|R|5|12
1519014009516793857|976969338|Tue Apr 26 18:02:16 +0000 2022|"While this signals a shift in the right direction, 14+ million Americans continue to suffer from cannabis-related convictions at the state/local level

That's why I introduced the #HOPEAct with @RepAOC to provide millions with a true second chance to achieve their American dream https://t.co/5htkVY6EYl"|en|R|40|164
1518952966199418880|976969338|Tue Apr 26 13:59:42 +0000 2022|"Tonight, the House will vote on a bipartisan bill introduced by @RepDebDingell @RepLaHood and I to protect the fish and wildlife of the #GreatLakes 🐦🐟🦆🐠

Tomorrow, we will be one step closer to getting this bill to @POTUS' desk to be signed into law! https://t.co/xQKsy3s9ZW"|en|R|6|14
1518599895682330624|976969338|Mon Apr 25 14:36:44 +0000 2022|Fertilizer prices have soared since last January, causing serious challenges for our farmers. That's why I urged the President to review all possible options to lower fertilizer costs before they further hurt American farmers and those who depend on them to feed their families ⬇️ https://t.co/eQzRlyFUh6|en|R|3|12
