id|user|created_at|text|lang|label|retweet_count|favorite_count
1507029508825694221|1071840474|Thu Mar 24 16:20:08 +0000 2022|Madeleine Albright was one of my personal heroes. Her story, from coming to the U.S. at age 11 to becoming the firs… https://t.co/mCpHVjebGv|en|D|2|6
1505250290165067779|1071840474|Sat Mar 19 18:30:10 +0000 2022|Don Young was a gentleman, a patriot who cherished the institution of the House. We could use more like him on both… https://t.co/0OZQ4wm0hy|en|D|4|19
1504476738968981515|1071840474|Thu Mar 17 15:16:21 +0000 2022|In Congress we are doing everything we can to support Ukraine and ensure that Ukrainians have the resources they ne… https://t.co/mzDFxy6Ief|en|D|3|15
1504109477271941125|1071840474|Wed Mar 16 14:56:59 +0000 2022|Ukrainian President Volodymyr Zelensky today called on Congress and the United States to continue and expand our ac… https://t.co/Zn2I33dlaG|en|D|8|16
1503766337377734665|1071840474|Tue Mar 15 16:13:28 +0000 2022|On average, women are paid just 83 cents to every dollar a man makes. This #EqualPayDay, it's time for the Senate t… https://t.co/ows6Ty40YS|en|D|4|18
1502403602220036097|1071840474|Fri Mar 11 21:58:26 +0000 2022|America’s commitment to Iron Dome is rock solid. https://t.co/qOkuzoNmV5|en|D|8|36
1502398446829031425|1071840474|Fri Mar 11 21:37:57 +0000 2022|This week, the House and the Senate passed appropriations for essential projects across IL that will make our commu… https://t.co/D0apCbqEFQ|en|D|5|12
1501315820470874115|1071840474|Tue Mar 08 21:55:59 +0000 2022|On #InternationalWomensDay, we honor generations of trailblazing women who have helped make the world a better plac… https://t.co/LLeZkH7FrE|en|D|1|3
1501235471577460736|1071840474|Tue Mar 08 16:36:42 +0000 2022|In Congress, our bipartisan support for Ukraine is rock solid. The US, together with our allies, must do all we can… https://t.co/g1YviGd44h|en|D|1|11
1500985675209916416|1071840474|Tue Mar 08 00:04:06 +0000 2022|The U.S. will continue to do everything we can to mobilize our global allies against Russia’s aggression. To that e… https://t.co/HUDLUvTKEb|en|D|4|15
1500266182519279617|1071840474|Sun Mar 06 00:25:06 +0000 2022|Emotional and inspired conversation with President Zelensky and Congress.  The U.S. stands with the people of Ukrai… https://t.co/rPLa0oMEWx|en|D|44|220
1498859983643021317|1071840474|Wed Mar 02 03:17:22 +0000 2022|Tonight, President Biden made clear that the State of our Union is strong – against an imperialist Russia, against… https://t.co/3HUKmKQIzh|en|D|3|23
1498778796073357320|1071840474|Tue Mar 01 21:54:45 +0000 2022|The House stands with Ukraine. https://t.co/QKnqw4GSvq|en|D|5|61
1498697882479833094|1071840474|Tue Mar 01 16:33:14 +0000 2022|Tonight is the State of the Union. I'll be watching with Pete Olson, a plumber and head of the Lake Co. Building Tr… https://t.co/hDQNfQoNaq|en|D|1|8
1497267654746202114|1071840474|Fri Feb 25 17:50:01 +0000 2022|President Biden’s nomination of Judge Ketanji Brown Jackson is a historic moment for our country. I have no doubt t… https://t.co/yWkuzCNVBK|en|D|2|10
1497067388017074180|1071840474|Fri Feb 25 04:34:14 +0000 2022|America and the world stand with the People of Ukraine.|en|D|46|439
1496264656729612294|1071840474|Tue Feb 22 23:24:28 +0000 2022|The security of the United States is inextricably tied to upholding the universal commitment to international law,… https://t.co/nB1kjs7ApX|en|D|11|48
1494430955687317509|1071840474|Thu Feb 17 21:57:59 +0000 2022|The bipartisan Infrastructure Investment and Jobs Act is putting communities like Waukegan front and center. Today,… https://t.co/MEb0eRQXyl|en|D|6|17
1493606769888796681|1071840474|Tue Feb 15 15:22:58 +0000 2022|I am proud to have earned a 100 on my @HSLegFund Humane 2021 Report Card. This issue is personal for me: our family… https://t.co/vgLIPNBjIO|en|D|6|50
1493335530897088518|1071840474|Mon Feb 14 21:25:10 +0000 2022|For the last six years in the Tenth District, we’ve celebrated Valentine’s Day by collecting Valentines for Veteran… https://t.co/ttFcxW15gU|en|D|0|7
1491483282873147393|1071840474|Wed Feb 09 18:44:59 +0000 2022|I spoke with the National Taxpayer Advocate in a hearing this week and here are her recommendations to taxpayers th… https://t.co/vnGuyReBXQ|en|D|2|3
1491449239234351107|1071840474|Wed Feb 09 16:29:43 +0000 2022|I joined WTTW's Chicago Tonight last night to talk about how the America COMPETES Act, passed by the House last wee… https://t.co/QRPyzIH5iQ|en|D|3|6
1491128698703126531|1071840474|Tue Feb 08 19:16:00 +0000 2022|In Illinois, @LurieChildrens has reported a drastic increase in suicides since the pandemic began. Today on… https://t.co/fcouXW0oc5|en|D|18|44
1491089188611309568|1071840474|Tue Feb 08 16:39:00 +0000 2022|At her confirmation hearing, @DeborahLipstadt is demonstrating what I already knew: she is deeply qualified to lead… https://t.co/feskG5kk1a|en|D|9|26
1491073333974036480|1071840474|Tue Feb 08 15:36:00 +0000 2022|This tax season, make sure you get the refund you and your family deserve. Check your eligibility to receive the Ch… https://t.co/SuiExUa6a9|en|D|2|1
1490785965035732994|1071840474|Mon Feb 07 20:34:06 +0000 2022|The death of a child is an unimaginable loss. Now, for the first time ever, Congress is guaranteeing paid leave for… https://t.co/qH9BqAdMTS|en|D|4|14
1489977866066358272|1071840474|Sat Feb 05 15:03:00 +0000 2022|Don't forget: My office is collecting 'Valentines for Vets' due February 11. Constituents of all ages are invited t… https://t.co/5kFpVHFXp2|en|D|2|10
1489716093585432576|1071840474|Fri Feb 04 21:42:48 +0000 2022|An update from isolation: thank you to everyone for the warm wishes. I’m feeling well enough to keep up my work fro… https://t.co/qXchIE1FI2|en|D|3|27
1489611739796754435|1071840474|Fri Feb 04 14:48:09 +0000 2022|"This is great news. With updated revisions, 2021 was by far the greatest year of job growth in American history.

I… https://t.co/s1nho5eGym"|en|D|2|10
1489284311815798786|1071840474|Thu Feb 03 17:07:04 +0000 2022|News today: The Biden Administration announced that Medicare will cover the cost of home COVID tests for our senior… https://t.co/IGNs0chxgZ|en|D|3|11
1488692894366146562|1071840474|Wed Feb 02 01:56:59 +0000 2022|Unfortunately, this evening I had a positive COVID-19 result after proactively taking a rapid antigen test prior to… https://t.co/7tWwf0CsVl|en|D|3|29
1488583362126262276|1071840474|Tue Feb 01 18:41:44 +0000 2022|Black history is American history. This February, we celebrate, remember, and resolve to continue the fight for jus… https://t.co/Ik3P9IoYpf|en|D|1|6
1488526771859378181|1071840474|Tue Feb 01 14:56:52 +0000 2022|I am deeply disappointed and frustrated by the recent UN General Assembly vote to approve resources for an unpreced… https://t.co/3w19mERP0e|en|D|40|256
1488212568153939978|1071840474|Mon Jan 31 18:08:20 +0000 2022|Israeli President Isaac Herzog made an official visit to the United Arab Emirates, including talks with Abu Dhabi C… https://t.co/yNzFxCZo0K|en|D|11|41
1487855633202245633|1071840474|Sun Jan 30 18:30:00 +0000 2022|My tour of IBEW Local 150 this week showed me that our communities are ready to begin tackling climate change. With… https://t.co/R6taL5iSkw|en|D|1|11
1487511614626705412|1071840474|Sat Jan 29 19:43:00 +0000 2022|Congratulations to this year's Congressional App Challenge winners, Lake Forest Academy students Michael Xing and B… https://t.co/144xsX0PrO|en|D|1|6
1486804640310120465|1071840474|Thu Jan 27 20:53:44 +0000 2022|I am heartbroken to hear about the passing of my friend, Prospect Heights Mayor Nick Helmer. Mayor Helmer led an in… https://t.co/NlOVUkizw0|en|D|1|8
1486773960641597440|1071840474|Thu Jan 27 18:51:49 +0000 2022|With the help of the American Rescue Plan, we've added 6.3 million jobs to the economy and unemployment is at a rec… https://t.co/YwepZyx21G|en|D|2|8
1486712612834328581|1071840474|Thu Jan 27 14:48:03 +0000 2022|Today, on International Holocaust Remembrance Day, the world commemorates the liberation of Auschwitz-Birkenau and… https://t.co/YOsf61s07s|en|D|11|40
1485738403194933252|1071840474|Mon Jan 24 22:16:53 +0000 2022|Tax filing season for 2021 begins today and runs until April 18. Make sure to check out this tip sheet from the IRS… https://t.co/Egg8899N6R|en|D|1|6
1485734234505547794|1071840474|Mon Jan 24 22:00:19 +0000 2022|Strengthen the family system and you strengthen the child!  Not surprised by this finding after a single year of th… https://t.co/LgfmsS33xN|en|D|2|8
1485711518662545413|1071840474|Mon Jan 24 20:30:03 +0000 2022|A good surprise: The No Surprises Act is now providing Illinois families with enhanced protections to prevent surpr… https://t.co/mtqIaWxlWc|en|D|4|11
1485303313562230793|1071840474|Sun Jan 23 17:28:00 +0000 2022|2021 was the greatest year of job growth in American history, with 6.4 million new jobs added to the economy. Proje… https://t.co/LLew2uDlIw|en|D|18|38
1485252227375591425|1071840474|Sun Jan 23 14:05:00 +0000 2022|I’m grateful that the bipartisan Infrastructure Investment and Jobs Act is sending $1.4 billion to Illinois to repa… https://t.co/3ib8Es7fUL|en|D|3|18
1484979790079791109|1071840474|Sat Jan 22 20:02:26 +0000 2022|As we mark the 49th anniversary of Roe v. Wade, the right to access safe and legal abortions is under attack. We ca… https://t.co/XGFjT3iyuX|en|D|2|18
1484934634601390083|1071840474|Sat Jan 22 17:03:00 +0000 2022|The U.S. is the only economy in the world that is stronger than it was before the pandemic. Unemployment is at a re… https://t.co/WXcrizqLvP|en|D|28|91
1484896382586691591|1071840474|Sat Jan 22 14:31:00 +0000 2022|The Bipartisan Infrastructure Investment and Jobs Act is the largest single federal investment in American history.… https://t.co/yvGXuRuSvr|en|D|1|21
1484528961296248833|1071840474|Fri Jan 21 14:11:00 +0000 2022|Illinois has 2,374 bridges in poor condition. That’s why Congress passed the largest federal investment in bridge r… https://t.co/gyxGzhdZ14|en|D|3|15
1484257925413707784|1071840474|Thu Jan 20 20:14:00 +0000 2022|The average IL driver pays $609 per year in costs resulting from driving on roads and bridges that need to be repai… https://t.co/caU6MtefYz|en|D|8|34
