id|user|created_at|text|lang|label|retweet_count|favorite_count
1507417265133731881|1155335864|Fri Mar 25 18:00:57 +0000 2022|Sara Spence Washington started a beauty sales business gave black women financial independence and made her one of… https://t.co/GX7VJ9foub|en|D|3|3
1507387211767029790|1155335864|Fri Mar 25 16:01:31 +0000 2022|March is National Nutrition Month!  I’ve included a website to learn how to participate in cooking demonstrations,… https://t.co/JRKE7F0B1j|en|D|3|1
1507009596195434501|1155335864|Thu Mar 24 15:01:01 +0000 2022|During the 1930s, Mary Beard established of a World Center for Women’s Archives. She was part of a group of New Jer… https://t.co/HTXeCxKUTP|en|D|7|4
1506994562769772546|1155335864|Thu Mar 24 14:01:17 +0000 2022|March is Music in Our Schools Month.    Music lessons in school have been shown to improve test scores, graduation… https://t.co/q9dWkrkB6P|en|D|3|6
1506692361077903362|1155335864|Wed Mar 23 18:00:26 +0000 2022|During Women’s History Month, I wanted to celebrate Laurie Hernandez.  She’s an American gymnast, Olympic medalist,… https://t.co/GStsHUZAX2|en|D|4|10
1506632125017214981|1155335864|Wed Mar 23 14:01:05 +0000 2022|March is Irish Heritage Month!  It provides an opportunity to reflect on the important role that Irish Americans ha… https://t.co/XQmfkH6xUv|en|D|3|6
1506330072290152450|1155335864|Tue Mar 22 18:00:50 +0000 2022|March is Red Cross Month!  For more than 140 years, the Red Cross has helped communities across the country care fo… https://t.co/uwRlnLLA5z|en|D|3|8
1506285077021532172|1155335864|Tue Mar 22 15:02:02 +0000 2022|Today is American #Diabetes Alert Day!  More than 30 million Americans suffer from diabetes.  As a diabetic, I figh… https://t.co/NdWXU53Af1|en|D|3|4
1506274762418528259|1155335864|Tue Mar 22 14:21:03 +0000 2022|This week, Ketanji Brown Jackson continues her confirmation hearing to become the first African-American woman to b… https://t.co/dPNp7tn7LH|en|D|4|9
1505922665047076867|1155335864|Mon Mar 21 15:01:56 +0000 2022|"For updates about Rep. Donald M. Payne, Jr. please follow us on 
Instagram .@repdonaldpaynejr 
Twitter .… https://t.co/Yr1vVjuDeA"|en|D|3|1
