id|user|created_at|text|lang|label|retweet_count|favorite_count
1520068934141190144|254082173|Fri Apr 29 15:54:10 +0000 2022|The bipartisan, bicameral passage of the Lend Lease Act is just another example of American unification in support of the Ukrainian people in their battle against Putin. Grateful to have spoken on the House floor as leader of this legislation. https://t.co/9QqtymihpV|en|R|2|8
1519863097258881025|254082173|Fri Apr 29 02:16:14 +0000 2022|"‘Lend-Lease’ is a critical tool to support Ukraine’s defense against Putin’s savage &amp; destructive invasion. Grateful to have introduced this bill which passed the House today due to overwhelming support of my bipartisan colleagues. See release ⬇️

https://t.co/eEuYyFLOHq"|en|R|9|17
1519708614512021507|254082173|Thu Apr 28 16:02:23 +0000 2022|"Grateful my bipartisan bill holding Russia responsible for any religious freedom violations in Ukraine overwhelmingly passed a vote in the House. We must continue to protect the people of Ukraine against villainous Putin in every aspect of their lives.  

https://t.co/pgqhaOgSih"|en|R|10|23
1519324555155841027|254082173|Wed Apr 27 14:36:16 +0000 2022|The @OSCE is an international NGO with official UN observation status, therefore neutral. This detention is a clear violation and the four Ukrainian staff members must be released now. https://t.co/U0ogFdqVC7|en|R|1|3
1519081410300157953|254082173|Tue Apr 26 22:30:06 +0000 2022|Very disappointed that the @StateDept has failed to publicly release the report required by law today detailing the wealth and corruption of the brutal Assad family.|en|R|160|594
1518685172039888897|254082173|Mon Apr 25 20:15:35 +0000 2022|I am grateful to have joined my Republican colleagues in this letter to Sec. Mayorkas regarding his inability to keep our borders protected. https://t.co/zRYQXHtair|en|R|7|12
1518613763297062913|254082173|Mon Apr 25 15:31:50 +0000 2022|As co-chair of the Congressional French Caucus, I want to offer my congratulations to President Emmanuel Macron on his re-election victory. I look forward to continuing our strong, bilateral relationship.|en|R|1|8
1517523607496368128|254082173|Fri Apr 22 15:19:56 +0000 2022|Grateful to join bipartisan colleagues requesting Sec. Blinken &amp; Austin for medical/healthcare aid to Ukrainian people. It's essential we address Ukraine’s growing humanitarian needs. https://t.co/e8YC1kYtPj|en|R|14|26
1513601645044715528|254082173|Mon Apr 11 19:35:28 +0000 2022|I am deeply disturbed that democratic activist @vkaramurza has been detained in Moscow after speaking truth about the Putin regime in an interview. We will not stay silent while Putin attempts to discredit and lock away those with a conscience. I will assist however possible.|en|R|13|24
1512188724351803395|254082173|Thu Apr 07 22:01:01 +0000 2022|Today, the UN General Assembly rightfully voted to suspend Russia from UN Human Rights Council. Earlier, I joined 57 bipartisan Congressional colleagues in sending a letter to Biden &amp; Sec. Blinken expressing our support for this action, holding Russia accountable for atrocities. https://t.co/6u7WBCp8Tt|en|R|14|20
